,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
22017,802830895958734826,20230329041210,461245500,100,34,36,19.411576471705843,-99.18029874293414,11,2.0,3.0,6.0,1867.0,2,365,2.0,4.0,1125.0,1125.0,2.2,1125.0,11,27,47,47,9,9,3,4.44,4.56,4.33,4.56,4.56,4.89,4.78,34,34,0,0,3.91
22020,805911290074013177,20230329041210,352959504,93,22,58,19.413128319948065,-99.15708337926596,4,2.0,2.0,2.0,1157.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,29,59,89,124,2,2,1,4.0,3.5,3.5,5.0,5.0,5.0,4.0,3,3,0,0,1.76
22023,803901289149398953,20230329041210,250861103,100,1,1,19.390166204513744,-99.04264040699668,10,3.0,6.0,6.0,340.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.76
22033,803987433179595640,20230329041210,61030249,100,31,31,19.43562038225941,-99.20886918352868,16,5.0,7.0,20.0,12443.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,15,43,73,348,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,31,7,24,0,1.0
22034,804331855323540514,20230329041210,27449159,96,78,81,19.4358497,-99.149529,5,2.0,2.0,3.0,2389.0,2,362,2.0,7.0,1125.0,1125.0,5.3,1125.0,18,48,78,353,10,10,4,4.8,4.8,4.8,4.8,4.6,4.9,4.8,72,72,0,0,4.05
22035,804380569611218504,20230329041210,482223186,99,10,10,19.43025979282422,-99.16605644388018,6,2.0,2.0,3.0,1135.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,27,57,87,358,4,4,2,4.75,5.0,5.0,5.0,5.0,5.0,5.0,9,9,0,0,1.85
22039,804396261728940227,20230329041210,229286844,100,16,16,19.444056089739124,-99.20246036854032,4,2.0,3.0,2.0,1820.0,1,365,1.0,2.0,1125.0,1125.0,1.3,1125.0,22,24,39,313,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,4,4,0,0,1.7024350397517938
22042,806141378868498062,20230329041210,150617712,100,42,46,19.41369012029679,-99.17575430161082,2,3.0,1.0,1.0,378.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,27,57,87,177,7,7,0,4.14,4.43,4.86,4.67,4.71,5.0,3.86,35,0,18,17,3.18
22044,806150939156175057,20230329041210,150617712,100,42,46,19.412143347988916,-99.17427104336144,2,3.0,1.0,1.0,374.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,20,50,80,170,8,8,2,2.75,3.25,3.5,2.63,3.88,4.0,3.0,35,0,18,17,3.53
22047,802865354755066770,20230329041210,482692864,100,6,6,19.4209712,-99.1734558,4,2.0,2.0,2.0,1987.0,2,150,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,155,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,4.75,6,6,0,0,2.5
22052,804565639936130165,20230329041210,416155974,97,10,14,19.43111666328692,-99.20345559065916,6,2.0,3.0,3.0,2723.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,30,60,90,364,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,10,10,0,0,1.0
22056,806457977399883592,20230329041210,25116918,100,1,1,19.423699526848445,-99.1608596116394,4,2.0,2.0,2.0,1815.0,2,31,2.0,5.0,31.0,31.0,2.2,31.0,0,28,53,222,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
22059,806461194432096882,20230329041210,493184334,100,53,56,19.4239626,-99.1609669,5,2.0,2.0,2.0,1498.0,1,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,15,45,75,350,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,53,29,24,0,1.0
22068,804770758616112657,20230329041210,61030249,100,31,31,19.4347627,-99.2080564,16,4.0,6.0,12.0,9110.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,26,56,86,361,1,1,0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,31,7,24,0,0.58
22072,802878646172430484,20230329041210,162845459,100,8,8,19.4450274,-99.2029831,6,2.0,3.0,3.0,1756.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,19,49,79,353,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.77
22073,804978062458760988,20230329041210,220750014,88,1,1,19.42257230902721,-99.15668271481992,4,2.0,2.0,2.0,1256.0,2,120,2.0,2.0,1125.0,1125.0,2.0,1125.0,8,24,54,329,7,7,2,4.86,4.57,4.43,4.71,4.71,4.71,4.43,1,1,0,0,3.18
22074,802918874535457954,20230329041210,4362310,0,32,60,19.38980151261079,-99.15245920422971,5,2.0,2.0,2.0,890.0,3,180,3.0,3.0,180.0,180.0,3.0,180.0,2,32,61,61,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,27,0,0,1.0
22079,805130308439602221,20230329041210,39984764,100,8,8,19.404779948915976,-99.16993187900184,2,2.0,1.0,1.0,480.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,18,48,78,265,4,4,2,4.75,4.75,5.0,5.0,5.0,5.0,4.75,8,3,5,0,1.82
22084,802943591681112060,20230329041210,11089634,100,1,1,19.4099772,-99.1676058,4,2.0,2.0,3.0,2371.0,2,1125,2.0,3.0,15.0,1125.0,2.0,1114.9,15,23,47,321,6,6,0,4.83,5.0,4.83,5.0,4.83,5.0,5.0,1,1,0,0,3.33
22096,802974128578719275,20230329041210,17843455,100,4,5,19.42159052218399,-99.172952324152,4,2.0,2.0,2.0,1404.0,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,19,49,78,78,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,1.0
22098,805278664443546743,20230329041210,474873690,99,11,13,19.4305105,-99.2022128,6,2.0,2.0,3.0,2064.0,1,90,1.0,3.0,1125.0,1125.0,1.1,1125.0,17,46,76,256,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11,11,0,0,2.24
22099,805278817845538999,20230329041210,61030249,100,31,31,19.4347627,-99.2080564,15,3.0,4.0,11.0,9598.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,18,48,78,353,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31,7,24,0,1.13
22100,805294390875150577,20230329041210,2337914,70,11,14,19.421149274978028,-99.15979141457213,4,2.0,2.0,2.0,2561.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,28,58,88,363,1,1,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,10,8,2,0,0.91
22105,806567180062243534,20230329041210,496609688,0,2,2,19.308141015053312,-99.3344805694518,6,5.0,5.0,2.0,990.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
22107,805400896335822035,20230329041210,496313868,100,1,1,19.4173315,-99.1599998,5,2.0,2.0,3.0,4024.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,9,7,7,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,6.18
22109,805426164686978077,20230329041210,211821055,100,17,18,19.3802949,-99.1687548,5,2.0,2.0,2.0,1500.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,2,2,0,1.0,1.5,3.5,1.5,1.0,2.5,2.0,15,12,3,0,1.82
22110,805436218925051590,20230329041210,150617712,100,42,46,19.4126640002374,-99.17525097727776,3,4.0,1.0,2.0,482.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,28,58,148,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,35,0,18,17,1.7024350397517938
22113,805448691626911537,20230329041210,150617712,100,42,46,19.41344280145516,-99.17590656576822,4,3.0,1.0,2.0,435.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,49,79,169,5,5,0,4.6,4.8,5.0,5.0,5.0,4.6,4.6,35,0,18,17,2.78
22115,805464573219737107,20230329041210,35171526,99,11,19,19.4347606,-99.1522745,8,2.0,3.0,5.0,3455.0,2,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,5,21,29,29,7,7,2,4.86,5.0,5.0,5.0,5.0,4.86,5.0,8,8,0,0,3.09
22116,806572729053118303,20230329041210,16148871,100,695,773,19.414097789613056,-99.15970574095144,4,2.0,2.0,2.0,1800.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,23,53,83,358,8,8,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,102,0,0,3.64
22117,803102227352250263,20230329041210,71997657,0,1,2,19.452926515148494,-99.197760745883,4,2.0,2.0,2.0,1000.0,6,240,6.0,6.0,240.0,240.0,6.0,240.0,1,25,55,145,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
22120,803134382683559205,20230329041210,202350445,100,1,1,19.43864878677575,-99.18946427335928,8,2.0,3.0,5.0,1503.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,4,25,52,322,11,11,6,4.91,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,6.47
22122,805646344125109309,20230329041210,45521864,100,2,2,19.36465637612482,-99.27947018956688,4,2.0,2.0,3.0,1555.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,25,55,330,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,1,0,0,0.55
22123,805674923748991221,20230329041210,14565643,100,1,3,19.39045,-99.17621,6,3.0,3.0,3.0,1432.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,26,301,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.68
22127,803135178343876527,20230329041210,114564195,99,19,21,19.421490263039225,-99.16440484850922,16,6.0,7.0,8.0,13263.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,3,15,33,273,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19,19,0,0,1.0
22129,805691765011223415,20230329041210,496375244,100,1,1,19.4099772,-99.1676058,4,2.0,2.0,2.0,2500.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,7,32,306,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.48
22130,803188372947575673,20230329041210,16148871,100,695,773,19.41584032390595,-99.16246909510556,6,2.0,3.0,3.0,3192.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,24,54,84,327,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,102,0,0,1.34
22131,805716201563470190,20230329041210,480327425,90,31,38,19.4306642,-99.163131,6,2.0,2.0,4.0,4186.0,1,365,1.0,3.0,1125.0,1125.0,1.1,1125.0,24,54,84,359,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.5
22133,806656679510359271,20230329041210,454750634,100,1,1,19.43788643017745,-99.1480682873746,4,2.0,2.0,2.0,1100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,11,39,69,343,7,7,3,5.0,5.0,5.0,5.0,5.0,4.86,4.86,1,1,0,0,3.09
22136,803190573930218776,20230329041210,433383546,100,1,1,19.36370355969545,-99.19111857243124,5,3.0,3.0,4.0,944.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,12,18,18,234,2,2,2,5.0,5.0,5.0,5.0,4.5,5.0,4.5,1,1,0,0,2.0
22139,805739187566180307,20230329041210,482692864,100,6,6,19.4209712,-99.1734558,4,2.0,2.0,2.0,2200.0,2,150,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,53,83,148,2,2,1,5.0,4.5,5.0,5.0,5.0,5.0,5.0,6,6,0,0,1.76
22140,805745379105027070,20230329041210,496392745,93,3,3,19.37995,-99.15157,10,3.0,4.0,4.0,1452.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,25,55,85,359,1,1,1,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3,3,0,0,1.0
22141,805749778435926620,20230329041210,164898812,99,10,28,19.4198706,-99.1695089,5,2.0,2.0,3.0,1313.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,6,6,6,266,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11,11,0,0,1.15
22142,805749785859019752,20230329041210,164898812,99,10,28,19.443529,-99.2017461,6,2.0,2.0,3.0,1299.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,5,6,36,310,4,4,0,4.5,4.5,4.5,4.75,4.25,5.0,4.5,11,11,0,0,2.03
22143,805767576897937507,20230329041210,496392745,93,3,3,19.37895,-99.15196,6,2.0,3.0,3.0,814.0,1,180,1.0,1.0,1125.0,1125.0,1.0,1125.0,28,58,88,177,3,3,3,5.0,5.0,5.0,5.0,5.0,4.33,4.67,3,3,0,0,3.0
22145,805782457354055946,20230329041210,496405549,100,1,1,19.4385991,-99.1869449,10,3.0,4.0,5.0,1940.0,2,60,1.0,2.0,1125.0,1125.0,2.0,1125.0,23,51,81,233,2,2,1,5.0,5.0,5.0,4.5,5.0,5.0,5.0,1,1,0,0,0.94
22146,806707500794627336,20230329041210,477819576,96,26,39,19.4350584,-99.2038444,8,3.0,2.0,4.0,1445.0,1,1125,1.0,15.0,1125.0,1125.0,12.6,1125.0,22,52,82,357,5,5,3,5.0,4.8,4.8,4.6,5.0,5.0,4.8,25,25,0,0,2.78
22148,807523802359782910,20230329041210,354044526,100,323,364,19.433149465967315,-99.21159535046498,4,2.0,2.0,2.0,1696.0,1,365,1.0,4.0,1125.0,1125.0,1.4,1125.0,5,35,65,340,3,3,0,4.33,4.67,5.0,4.67,4.0,4.33,4.33,32,21,11,0,1.32
22149,806720425837024355,20230329041210,1432693,100,2,2,19.41755135183103,-99.1781910136342,4,2.0,2.0,2.0,1914.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,6,26,34,50,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.75
22151,807532671622395963,20230329041210,354044526,100,323,364,19.43258637633127,-99.21716749540896,7,2.0,2.0,3.0,1464.0,1,365,2.0,4.0,1125.0,1125.0,2.1,1125.0,19,49,79,354,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32,21,11,0,0.61
22156,807553574525459428,20230329041210,413195603,94,9,9,19.40611,-99.15763,16,2.0,5.0,6.0,7697.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,29,57,87,362,1,1,1,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5,2,3,0,1.0
22158,806739420414951663,20230329041210,226560569,0,2,2,19.20459102062059,-99.12540815770627,7,2.0,2.0,4.0,1700.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,29,59,89,89,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2,0,2,0,1.7024350397517938
22160,807557135072506762,20230329041210,10459452,100,8,8,19.4168295,-99.1784314,4,2.0,2.0,2.0,1064.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,12,42,72,344,7,7,5,4.0,4.0,4.0,3.57,4.0,4.43,3.86,8,8,0,0,3.28
22161,805791078787073897,20230329041210,39984764,100,8,8,19.40439134426281,-99.16935272025538,2,2.0,1.0,1.0,447.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,24,54,84,271,5,5,1,5.0,4.8,5.0,5.0,5.0,5.0,4.6,8,3,5,0,2.42
22163,805794662633322949,20230329041210,39984764,100,8,8,19.403010451025864,-99.1691385975543,2,2.0,1.0,1.0,334.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,19,49,79,267,4,4,2,5.0,4.5,5.0,5.0,4.75,5.0,4.75,8,3,5,0,1.88
22167,805796686131557876,20230329041210,39984764,100,8,8,19.40481395244506,-99.1712482308077,2,2.0,1.0,1.0,421.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,19,49,76,263,6,6,2,4.83,4.33,4.17,5.0,5.0,4.67,4.67,8,3,5,0,2.69
22169,805798408466554652,20230329041210,45175372,100,1,1,19.465769930023672,-99.17484757372456,2,2.0,1.0,1.0,800.0,5,180,5.0,5.0,180.0,180.0,5.0,180.0,19,22,22,293,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
22172,807853813019676033,20230329041210,212129495,100,4,5,19.44959,-99.16052,2,2.0,1.0,1.0,364.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,19,49,79,354,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,1.0
22173,807107458996170636,20230329041210,150617712,100,42,46,19.411569918858163,-99.17412598624848,1,3.0,1.0,1.0,389.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,24,54,144,6,6,1,4.67,4.83,4.67,4.67,4.83,5.0,4.5,35,0,18,17,3.21
22174,807168984682569350,20230329041210,150617712,100,42,46,19.413789210150767,-99.17568444609869,2,3.0,1.0,1.0,384.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,53,83,173,6,6,1,4.33,4.67,4.33,4.67,4.67,5.0,4.0,35,0,18,17,2.65
22175,805802216631263338,20230329041210,39984764,100,8,8,19.40511,-99.17119,2,2.0,1.0,1.0,504.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,13,43,73,260,6,6,2,5.0,5.0,5.0,4.83,5.0,4.83,4.83,8,3,5,0,2.77
22177,807895522266262959,20230329041210,175943467,100,3,5,19.4175867,-99.1782465,4,2.0,2.0,3.0,1706.0,2,20,1.0,2.0,1125.0,1125.0,1.4,1125.0,17,47,77,77,6,6,4,4.83,4.67,5.0,5.0,5.0,5.0,4.83,3,3,0,0,4.19
22183,805833427651825424,20230329041210,172025870,96,17,17,19.388302928147617,-99.17922693105848,16,7.0,7.0,8.0,8000.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,6,31,61,157,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13,3,10,0,2.0
22186,807196141699002275,20230329041210,16148871,100,695,773,19.3721397540319,-99.1709121165825,4,2.0,2.0,2.0,1603.0,2,365,1.0,3.0,365.0,365.0,2.0,365.0,17,47,77,352,5,5,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,102,0,0,3.33
22189,807202708867757186,20230329041210,207181572,85,14,14,19.29614664361921,-99.13300256787586,6,2.0,3.0,3.0,2500.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,263,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,10,4,0,1.0
22195,807972608881271635,20230329041210,16148871,100,695,773,19.43529,-99.19175,6,2.0,3.0,3.0,3198.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,20,50,80,351,3,3,1,4.0,4.33,4.67,4.67,4.67,4.0,3.67,102,102,0,0,2.37
22196,805881472234487325,20230329041210,477263486,100,12,13,19.42813629783521,-99.12816043803818,1,2.0,1.0,1.0,300.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,1,3,8,1.25
22197,805902200659139546,20230329041210,477263486,100,12,13,19.42978637808972,-99.12821244784378,1,2.0,1.0,1.0,230.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,27,57,87,362,2,2,0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,12,1,3,8,0.98
22198,807215891513632386,20230329041210,464877650,97,2,2,19.4272907,-99.1915925,8,3.0,3.0,4.0,5842.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,17,47,77,347,4,4,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,3.0
22201,807278961088700102,20230329041210,480716713,100,62,64,19.4140893,-99.1792539,16,8.0,8.0,8.0,17674.0,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,23,53,83,354,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62,54,8,0,0.86
22202,807289213439319954,20230329041210,496783185,75,1,1,19.42098302193566,-99.1639570613472,4,2.0,2.0,3.0,2800.0,1,31,1.0,1.0,31.0,31.0,1.0,31.0,29,52,58,238,3,3,2,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1,1,0,0,1.64
22205,807320221371351924,20230329041210,48681351,100,7,7,19.4536398682962,-99.15706861657236,4,2.0,2.0,2.0,887.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,13,40,70,345,7,7,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,3,3,0,3.28
22209,807340294422483682,20230329041210,2484309,100,2,4,19.4197203,-99.157918,5,3.0,3.0,3.0,3486.0,2,20,2.0,2.0,1125.0,1125.0,2.0,1125.0,16,39,68,334,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0
22222,807383013979330510,20230329041210,18944029,100,1,1,19.3973706455206,-99.18593708027927,1,2.0,1.0,1.0,421.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,23,53,53,4,4,0,5.0,5.0,5.0,4.75,5.0,4.75,5.0,1,0,1,0,2.73
22223,807400341931599440,20230329041210,27841247,97,88,92,19.43710402519972,-99.19177936461398,6,2.0,3.0,3.0,2500.0,1,365,1.0,3.0,1125.0,1125.0,1.0,1125.0,26,56,86,361,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,34,18,15,1,1.7024350397517938
22228,807416434778638272,20230329041210,207181572,85,14,14,19.29635037078093,-99.13308986825422,6,2.0,3.0,3.0,2500.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,14,43,73,316,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,10,4,0,1.0
22240,808055989101883246,20230329041210,496963463,96,5,5,19.4309436,-99.1922507,4,2.0,2.0,2.0,1950.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,12,40,70,342,2,2,2,4.0,4.5,5.0,5.0,5.0,5.0,4.0,5,5,0,0,2.0
22242,807489279372710971,20230329041210,65682046,94,1,1,19.3705631,-99.173272,1,2.0,3.0,1.0,450.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,15,45,47,319,8,8,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,3.93
22246,810886076247192818,20230329041210,497091116,100,1,1,19.3377459,-99.21420150000002,6,2.0,2.0,3.0,794.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,22,50,79,345,8,8,3,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1,1,0,0,4.0
22252,812386991370615141,20230329041210,150842345,100,1,1,19.415369240902567,-99.15885746694944,4,2.0,2.0,3.0,2161.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,9,38,68,280,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,2.4
22260,808248952188035288,20230329041210,150617712,100,42,46,19.41323,-99.17443,4,3.0,1.0,3.0,439.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,26,56,86,176,6,6,2,3.5,3.33,4.0,3.83,3.67,4.67,3.33,35,0,18,17,3.33
22266,812503087161930539,20230329041210,252471425,89,9,9,19.289743085595337,-99.06531615881666,8,2.0,3.0,5.0,800.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,29,33,94,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,1.3
22268,812510536526308828,20230329041210,497985153,100,1,1,19.44420910786742,-99.2028341005177,4,2.0,2.0,3.0,1464.0,3,360,3.0,3.0,360.0,360.0,3.0,360.0,0,0,2,2,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.28
22272,808650849602439535,20230329041210,470519714,100,1,4,19.37481323457041,-99.1602380239612,2,2.0,2.0,1.0,1707.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,27,57,315,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.38
22274,808684517812616373,20230329041210,447462835,99,19,22,19.4347606,-99.1522745,6,3.0,3.0,4.0,3872.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,14,39,60,310,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19,19,0,0,1.48
22278,808704343541077471,20230329041210,458477868,100,2,2,19.43281761399236,-99.16885579979284,5,2.0,2.0,1.0,967.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2,2,0,0,1.7024350397517938
22279,812542373138725094,20230329041210,4953229,0,1,2,19.331181395442325,-99.32652287531202,16,4.0,4.0,8.0,97981.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
22284,808710118020174233,20230329041210,245329929,100,4,4,19.4137367,-99.1672273,4,2.0,2.0,2.0,4200.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,24,54,84,359,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.56
22285,811093684914735244,20230329041210,9988682,94,34,35,19.4288305,-99.1958609,5,3.0,2.0,3.0,3412.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,13,43,72,72,8,8,4,5.0,5.0,4.88,5.0,4.88,5.0,4.88,23,23,0,0,5.33
22290,808725838051246545,20230329041210,16148871,100,695,773,19.407744199905768,-99.1749986811014,4,2.0,2.0,2.0,1905.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,21,51,81,356,3,3,0,4.67,5.0,5.0,3.67,4.0,5.0,4.33,102,102,0,0,1.36
22301,808742955760511000,20230329041210,16148871,100,695,773,19.407475754424095,-99.17688523089168,4,2.0,2.0,2.0,2119.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,15,15,27,296,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,102,0,0,0.91
22303,808756480258740304,20230329041210,216454827,0,2,5,19.4141230541175,-99.16937757624734,5,4.0,3.0,3.0,5500.0,5,60,5.0,5.0,60.0,60.0,5.0,60.0,17,17,17,49,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
