,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11837,48119869.0,20230300000000.0,18876540,90,7.0,9.0,41.85343,3.11998,6,2.0,3.0,4.0,62.0,6,31,6.0,6.0,31.0,31.0,6.0,31.0,20,41,69,344,32,21,0,4.69,4.81,4.56,4.84,4.97,4.69,4.72,2,2,0,0,1.36
11841,48121318.0,20230300000000.0,23097731,98,3.0,3.0,42.35064,1.9033,11,4.0,6.0,9.0,212.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,87,358,22,13,2,4.5,4.5,4.41,4.59,4.45,4.91,4.41,1,1,0,0,1.43
11844,48275244.0,20230300000000.0,83863682,100,13.0,14.0,42.33649,3.20477,6,2.0,3.0,4.0,314.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,25,50,52,190,6,2,0,5.0,4.83,5.0,4.67,4.5,5.0,4.5,7,4,3,0,0.25
11857,48153996.0,20230300000000.0,175402114,70,3.0,4.0,41.79595,3.05083,6,2.0,3.0,4.0,90.0,7,30,7.0,7.0,30.0,30.0,7.0,30.0,18,47,67,285,15,8,0,4.2,4.27,4.27,4.33,3.87,4.6,4.0,1,1,0,0,0.62
11862,48276481.0,20230300000000.0,386833412,99,225.0,297.0,42.2546,3.18625,4,2.0,2.0,3.0,121.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,16,34,56,214,11,6,0,4.09,3.91,3.45,4.27,4.45,4.36,3.82,213,191,22,0,0.55
11865,48164213.0,20230300000000.0,251976436,98,36.0,53.0,41.7225,2.930367,7,2.0,3.0,4.0,364.0,2,60,2.0,3.0,2.0,60.0,2.0,48.2,23,36,56,194,6,2,0,4.17,3.83,4.17,5.0,4.83,4.5,4.17,25,25,0,0,0.28
11870,48164733.0,20230300000000.0,388508974,100,1.0,2.0,42.242699,3.113779,7,2.0,3.0,5.0,180.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,63,18,9,0,4.94,4.89,4.94,5.0,4.94,4.78,4.83,1,1,0,0,0.83
11874,48278569.0,20230300000000.0,386833412,99,225.0,297.0,42.26349,3.17595,8,2.0,3.0,6.0,136.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,19,42,67,212,24,5,0,4.0,4.29,4.13,4.58,4.13,4.63,3.96,213,191,22,0,1.06
11875,48169455.0,20230300000000.0,388569590,100,1.0,1.0,41.85735,3.13999,5,2.0,2.0,5.0,137.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,84,277,6,2,0,5.0,4.83,5.0,5.0,5.0,5.0,4.5,1,1,0,0,0.26
11883,48174434.0,20230300000000.0,170899145,89,32.0,35.0,42.05034256,3.191209078,6,2.0,3.0,5.0,190.0,5,1125,5.0,5.0,28.0,1125.0,5.0,794.6,0,0,13,52,2,0,0,4.5,4.5,4.5,4.5,5.0,5.0,4.0,31,31,0,0,0.1
11884,48177574.0,20230300000000.0,37865833,95,63.0,87.0,41.97422,3.20787,6,2.0,3.0,3.0,183.0,4,1125,4.0,7.0,1125.0,1125.0,4.4,1125.0,0,0,0,43,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,61,61,0,0,0.5232000277238703
11890,48179493.0,20230300000000.0,308700439,98,140.0,185.0,42.15505,2.44487,10,7.0,5.0,8.0,735.0,2,365,1.0,7.0,365.0,365.0,2.9,365.0,21,51,75,204,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,130,123,7,0,0.07
11894,48190282.0,20230300000000.0,214400487,100,2.0,5.0,41.71936,2.8802,5,2.0,3.0,3.0,175.0,30,89,30.0,30.0,89.0,89.0,30.0,89.0,23,53,83,296,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.13
11895,48190781.0,20230300000000.0,113356954,100,129.0,358.0,42.3711,3.15878,6,2.0,3.0,3.0,177.0,1,1125,1.0,14.0,1125.0,1125.0,4.3,1125.0,24,47,50,70,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,118,118,0,0,0.5232000277238703
11914,48289997.0,20230300000000.0,386833412,99,225.0,297.0,42.26357,3.17699,6,2.0,3.0,5.0,166.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,17,33,43,144,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,213,191,22,0,0.14
11916,48290011.0,20230300000000.0,386833412,99,225.0,297.0,42.26431,3.1772,4,2.0,2.0,3.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,16,32,34,120,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,213,191,22,0,0.2
11917,48290021.0,20230300000000.0,386833412,99,225.0,297.0,42.24819,3.19342,6,2.0,3.0,5.0,170.0,1,1125,2.0,7.0,28.0,1125.0,2.5,1122.5,15,28,29,118,17,10,0,4.71,4.47,4.47,4.71,4.59,4.88,4.53,213,191,22,0,0.74
11925,48290038.0,20230300000000.0,386833412,99,225.0,297.0,42.24752,3.19308,6,2.0,3.0,5.0,170.0,1,1125,2.0,7.0,24.0,1125.0,2.5,1109.8,5,16,20,120,13,6,0,4.46,4.38,4.54,3.77,3.92,4.85,4.62,213,191,22,0,0.58
11949,48290464.0,20230300000000.0,132635058,98,33.0,37.0,41.79431,3.04836,5,2.0,3.0,4.0,329.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,30,60,90,275,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,33,33,0,0,0.5232000277238703
11953,48291894.0,20230300000000.0,143095856,100,2.0,7.0,41.96581,3.23099,6,2.0,3.0,4.0,275.0,3,365,3.0,7.0,365.0,365.0,3.7,365.0,28,58,88,349,9,6,0,4.56,4.78,4.67,4.67,4.78,5.0,4.33,2,2,0,0,0.37
11955,48706760.0,20230300000000.0,57363948,75,13.0,31.0,41.7233,2.93266,6,2.0,3.0,5.0,102.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,201,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,12,12,0,0,0.5232000277238703
11957,48372880.0,20230300000000.0,195161321,100,1.0,3.0,41.94836,3.19576,7,3.0,4.0,5.0,180.0,5,30,4.0,6.0,1125.0,1125.0,5.1,1125.0,0,0,29,122,24,11,0,4.5,4.67,4.46,4.63,4.33,4.63,4.58,1,1,0,0,1.12
11960,48707570.0,20230300000000.0,237245094,100,3.0,3.0,42.11334,2.75949,10,3.0,4.0,7.0,320.0,2,1125,2.0,7.0,1125.0,1125.0,3.4,1125.0,10,11,24,248,34,17,0,4.97,5.0,4.97,5.0,5.0,4.91,4.97,3,3,0,0,1.44
11961,48710924.0,20230300000000.0,46018235,83,1.0,1.0,41.99612,2.86537,14,6.0,7.0,11.0,1126.0,5,21,5.0,5.0,1125.0,1125.0,5.0,1125.0,23,51,78,322,4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,1,1,0,0,0.43
11968,48379722.0,20230300000000.0,45270586,0,2.0,2.0,42.24293,3.20853,7,2.0,3.0,5.0,86.0,3,100,3.0,3.0,100.0,100.0,3.0,100.0,0,0,1,239,3,2,0,4.67,5.0,4.67,5.0,4.67,5.0,4.33,1,1,0,0,0.12
11969,48307356.0,20230300000000.0,3844853,83,1.0,2.0,42.20383,2.67233,14,7.0,7.0,7.0,741.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,28,58,88,300,6,3,0,5.0,4.83,4.83,5.0,5.0,4.83,4.83,1,1,0,0,0.3
11973,48714239.0,20230300000000.0,390694743,100,1.0,1.0,41.82196,2.523347,8,2.0,3.0,6.0,216.0,2,1125,2.0,5.0,1125.0,1125.0,2.4,1125.0,23,52,75,313,17,4,1,4.65,4.76,4.71,4.71,4.82,4.71,4.59,1,1,0,0,0.74
11974,48715896.0,20230300000000.0,83245940,75,1.0,2.0,41.80821,2.77948,9,2.0,5.0,5.0,297.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,89,272,8,7,0,4.63,4.63,4.5,4.75,4.63,4.0,4.25,1,1,0,0,0.4
11979,48309731.0,20230300000000.0,168560765,99,27.0,32.0,42.241531,3.126973,4,2.0,2.0,3.0,107.0,7,1125,1.0,7.0,1125.0,1125.0,4.8,1125.0,29,54,70,145,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
11980,48389749.0,20230300000000.0,102326201,99,128.0,163.0,41.92211,3.20783,8,3.0,4.0,4.0,332.0,1,1125,1.0,9.0,1125.0,1125.0,2.5,1125.0,26,56,86,251,4,2,0,4.75,3.75,5.0,4.75,4.25,4.5,4.5,121,121,0,0,0.16
11982,48313449.0,20230300000000.0,630526,100,2.0,3.0,42.25576,3.07702,10,5.0,5.0,6.0,450.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,90,9,5,0,5.0,5.0,5.0,5.0,5.0,4.78,4.89,1,1,0,0,0.43
11985,48315485.0,20230300000000.0,131523526,100,3.0,3.0,41.71159,2.85938,6,2.0,3.0,4.0,350.0,7,28,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,22,6,1,0,4.67,4.67,5.0,5.0,4.5,5.0,4.5,3,3,0,0,0.29
11990,48721318.0,20230300000000.0,86307032,99,31.0,178.0,42.18209,3.10454,6,2.0,3.0,3.0,4600.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,0,17,53,1,1,0,2.0,3.0,3.0,2.0,5.0,4.0,1.0,30,30,0,0,0.12
11992,48726047.0,20230300000000.0,383727299,100,8.0,8.0,42.15301,2.54514,4,2.0,1.0,2.0,77.0,2,28,2.0,4.0,28.0,1125.0,2.4,863.9,0,19,47,172,7,1,0,4.86,4.86,5.0,4.71,5.0,5.0,5.0,5,5,0,0,0.29
11993,48726323.0,20230300000000.0,35208996,71,29.0,42.0,41.70347,2.84803,10,2.0,5.0,7.0,175.0,2,1125,2.0,7.0,1125.0,1125.0,3.0,1125.0,27,57,87,240,3,3,0,4.33,4.33,4.67,4.0,4.0,5.0,3.67,29,29,0,0,0.32
11994,48415817.0,20230300000000.0,24473511,97,54.0,94.0,42.11182,3.13013,4,2.0,2.0,2.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,1,1,0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,54,54,0,0,0.1
12000,48419033.0,20230300000000.0,496043769,100,8.0,9.0,41.80193,3.0453,10,5.0,5.0,6.0,797.0,7,1125,1.0,7.0,365.0,365.0,3.6,365.0,29,57,87,161,14,9,0,4.86,5.0,5.0,5.0,5.0,4.71,4.71,8,8,0,0,0.58
12001,48439639.0,20230300000000.0,168560765,99,27.0,32.0,42.241627,3.127048,4,2.0,2.0,4.0,104.0,7,1125,1.0,7.0,1125.0,1125.0,4.8,1125.0,0,25,55,148,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
12002,48337862.0,20230300000000.0,121814135,98,36.0,36.0,41.79481,3.05078,5,2.0,3.0,5.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,35,35,0,0,0.5232000277238703
12003,48731009.0,20230300000000.0,71369119,0,1.0,2.0,41.80975,3.06673,6,2.0,3.0,6.0,119.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,30,30,30,61,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.05
12005,48732122.0,20230300000000.0,118934271,98,83.0,293.0,41.70572,2.87739,5,2.0,2.0,4.0,135.0,1,1125,1.0,5.0,1125.0,1125.0,2.8,1125.0,21,47,72,178,6,3,0,3.17,4.0,3.0,4.17,3.67,4.17,3.0,82,82,0,0,0.25
12006,48449918.0,20230300000000.0,46266995,94,10.0,14.0,41.71418,2.86005,10,3.0,5.0,5.0,289.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,29,80,7,1,0,4.57,4.86,4.43,5.0,4.43,5.0,4.43,8,8,0,0,0.29
12009,48337881.0,20230300000000.0,121814135,98,36.0,36.0,41.78986,3.04577,9,2.0,4.0,8.0,999.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,0,1,0,0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,35,35,0,0,0.05
12010,48337882.0,20230300000000.0,121814135,98,36.0,36.0,41.79499,3.05293,6,2.0,3.0,5.0,178.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,2,1,0,4.5,4.5,4.0,4.5,4.5,4.5,3.5,35,35,0,0,0.1
12020,48744133.0,20230300000000.0,20930000,90,3.0,5.0,42.34361,3.06603,9,4.0,4.0,6.0,279.0,4,27,2.0,30.0,27.0,90.0,6.2,32.6,23,50,74,281,5,3,0,5.0,5.0,4.6,5.0,4.8,4.8,4.8,3,3,0,0,0.25
12027,48459477.0,20230300000000.0,168560765,99,27.0,32.0,42.240929,3.12636,6,2.0,3.0,5.0,104.0,7,1125,1.0,7.0,1125.0,1125.0,5.0,1125.0,12,42,72,133,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
12028,48338433.0,20230300000000.0,166322205,100,1.0,1.0,41.812191,3.059251,4,2.0,2.0,3.0,300.0,7,21,7.0,7.0,21.0,21.0,7.0,21.0,23,53,83,335,1,1,0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1,1,0,0,0.13
12029,48460202.0,20230300000000.0,391086617,100,1.0,1.0,41.85187,3.1269,9,2.0,5.0,6.0,153.0,2,1125,2.0,6.0,1125.0,1125.0,4.7,1125.0,0,0,0,17,19,10,0,4.53,4.63,4.26,4.79,4.58,4.53,4.42,1,1,0,0,0.79
12030,48460440.0,20230300000000.0,4629712,99,112.0,173.0,41.95632,3.2082,8,2.0,4.0,14.0,265.0,1,1125,4.0,7.0,1125.0,1125.0,4.4,1125.0,0,0,21,53,2,1,0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,110,102,0,0,0.09
12035,48749230.0,20230300000000.0,95415596,100,419.0,435.0,42.0773,3.10178,6,2.0,3.0,4.0,232.0,1,1125,1.0,2.0,2.0,1125.0,1.8,745.1,23,53,69,148,2,0,0,2.5,2.0,5.0,1.5,3.0,4.5,3.5,405,389,16,0,0.09
12036,48471014.0,20230300000000.0,115507722,100,27.0,28.0,42.24813,3.11434,8,3.0,4.0,8.0,262.0,1,1125,1.0,7.0,1125.0,1125.0,3.5,1125.0,0,22,40,56,7,3,0,4.86,4.86,4.86,5.0,4.71,4.86,4.71,27,27,0,0,0.31
12037,48355545.0,20230300000000.0,117751526,99,79.0,102.0,42.11352,3.15626,8,2.0,4.0,6.0,133.0,1,1125,1.0,14.0,1125.0,1125.0,3.9,1125.0,1,7,17,54,12,6,0,4.17,4.33,3.5,4.0,4.08,4.58,4.42,78,77,0,1,0.54
12038,48476962.0,20230300000000.0,168560765,99,27.0,32.0,42.24151,3.12504,6,2.0,3.0,3.0,107.0,7,1125,1.0,7.0,1125.0,1125.0,5.0,1125.0,0,0,0,50,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
12040,48355579.0,20230300000000.0,117751526,99,79.0,102.0,42.12432,3.12878,9,2.0,5.0,7.0,173.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,0,21,65,1,1,0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,78,77,0,1,0.15
12041,48750381.0,20230300000000.0,393273845,100,4.0,4.0,42.26394,3.15307,4,2.0,2.0,3.0,83.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,13,26,33,47,19,6,0,5.0,4.95,4.95,4.95,4.95,4.79,4.89,4,4,0,0,0.82
12042,48752773.0,20230300000000.0,40783381,91,39.0,89.0,41.83579,2.97928,6,2.0,3.0,5.0,338.0,1,1125,1.0,14.0,1125.0,1125.0,6.2,1125.0,14,44,74,259,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,36,36,0,0,0.5232000277238703
12043,48478143.0,20230300000000.0,31707257,84,41.0,83.0,41.71603,2.84662,10,4.0,5.0,6.0,580.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,15,73,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,34,34,0,0,0.5232000277238703
12048,48752828.0,20230300000000.0,99662208,100,2.0,2.0,41.74288,2.71054,9,3.0,4.0,8.0,300.0,7,30,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,89,352,4,2,0,5.0,4.75,5.0,5.0,5.0,4.5,5.0,2,2,0,0,0.2
12049,48359250.0,20230300000000.0,101106762,100,1.0,1.0,41.85074,3.06941,6,2.0,3.0,3.973724568040078,170.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,28,58,88,357,3,1,0,5.0,4.67,4.67,5.0,5.0,4.67,4.67,1,1,0,0,0.15
12050,48756951.0,20230300000000.0,99662208,100,2.0,2.0,41.74456,2.71699,9,3.0,4.0,7.0,300.0,7,30,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,89,350,7,4,0,5.0,5.0,5.0,5.0,5.0,4.71,4.86,2,2,0,0,0.35
12051,48763619.0,20230300000000.0,146597090,98,3.0,5.0,42.36049,2.83243,4,2.0,2.0,2.0,345.0,2,120,2.0,2.0,1125.0,1125.0,2.0,1125.0,20,50,80,82,15,9,0,4.93,4.8,4.93,4.73,4.73,5.0,4.93,3,3,0,0,0.69
12052,48487768.0,20230300000000.0,251976436,98,36.0,53.0,41.7006,2.839819,13,3.0,5.0,6.0,619.0,2,60,2.0,7.0,2.0,60.0,2.3,40.9,22,42,60,132,5,3,0,4.8,4.8,4.8,4.8,4.2,4.6,4.8,25,25,0,0,0.23
12056,48764073.0,20230300000000.0,371362111,100,1.0,1.0,41.72465,2.9295,8,2.0,4.0,7.0,207.0,2,1125,2.0,6.0,1125.0,1125.0,3.0,1125.0,26,49,76,131,18,8,0,4.89,4.89,4.94,4.94,4.83,4.67,4.56,1,1,0,0,0.74
12057,48362653.0,20230300000000.0,95508377,100,2.0,2.0,41.84733,3.12975,5,2.0,2.0,5.0,77.0,2,30,2.0,3.0,30.0,30.0,2.0,30.0,23,50,71,72,32,24,0,5.0,5.0,4.97,5.0,5.0,4.97,4.94,2,2,0,0,1.63
12058,48506516.0,20230300000000.0,34429617,100,3.0,4.0,41.84621,3.13093,7,2.0,4.0,6.0,190.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,313,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,3,3,0,0,0.5232000277238703
12062,48927441.0,20230300000000.0,222372191,92,1.0,5.0,41.85412,3.12532,5,2.0,3.0,4.0,120.0,2,1125,2.0,4.0,1125.0,1125.0,2.7,1125.0,0,0,0,13,34,14,0,4.85,4.79,4.91,4.91,4.94,4.68,4.76,1,1,0,0,1.4
12064,48514623.0,20230300000000.0,45990285,100,3.0,3.0,41.84816,3.09823,8,3.0,4.0,6.0,160.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,11,41,69,214,7,5,0,4.86,5.0,5.0,4.71,4.71,4.86,4.71,1,1,0,0,0.33
12066,48534387.0,20230300000000.0,50260338,100,19.0,37.0,41.83916,3.07071,6,2.0,3.0,4.0,251.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,0,0,14,62,4,2,0,4.75,4.75,5.0,4.75,4.5,4.25,4.5,19,19,0,0,0.2
12070,48780777.0,20230300000000.0,393524420,100,1.0,1.0,41.85824,3.06321,6,2.0,3.0,4.0,370.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,11,84,10,7,0,4.5,4.6,4.6,4.5,4.5,4.6,4.2,1,1,0,0,0.51
12077,48796094.0,20230300000000.0,86847780,29,14.0,31.0,41.80927,3.06466,5,2.0,2.0,3.0,130.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,0,0,0,229,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,11,11,0,0,0.5232000277238703
12078,48536887.0,20230300000000.0,28388457,99,22.0,26.0,41.99924,3.19632,8,2.0,4.0,8.0,485.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,23,53,83,256,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
12082,48548509.0,20230300000000.0,225419807,100,13.0,13.0,42.11092,2.977264,8,2.0,3.0,6.0,251.0,2,30,2.0,3.0,30.0,30.0,2.1,30.0,23,49,79,214,4,4,0,4.75,4.75,4.5,5.0,5.0,5.0,4.25,13,6,7,0,0.49
12085,48935296.0,20230300000000.0,175624143,100,33.0,34.0,42.24773,3.11098,6,2.0,4.0,5.0,190.0,1,1125,1.0,7.0,29.0,1125.0,3.8,719.4,30,30,38,138,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,32,32,0,0,0.5232000277238703
12086,48557322.0,20230300000000.0,168560765,99,27.0,32.0,42.24039,3.12606,5,2.0,2.0,3.0,89.0,7,1125,1.0,7.0,1125.0,1125.0,4.8,1125.0,0,30,60,142,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
12087,48945515.0,20230300000000.0,287790795,100,2.0,2.0,41.72322,2.93306,6,2.0,3.0,5.0,136.0,1,80,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,53,69,206,24,15,0,4.96,5.0,4.96,5.0,4.92,4.96,4.96,2,2,0,0,1.12
12088,48803890.0,20230300000000.0,351001893,100,6.0,8.0,42.12352,3.1362,6,2.0,3.0,5.0,140.0,6,1125,3.0,6.0,1125.0,1125.0,4.7,1125.0,25,55,85,190,14,8,0,4.93,5.0,5.0,5.0,5.0,4.86,4.64,4,4,0,0,0.66
12091,48816872.0,20230300000000.0,285689307,100,3.0,3.0,42.41108,1.87149,14,9.0,7.0,9.0,1000.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,23,53,75,317,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,3,3,0,0,0.5232000277238703
12095,48557649.0,20230300000000.0,32332972,25,2.0,2.0,41.874142,3.129474,8,4.0,4.0,7.0,429.0,2,1125,2.0,7.0,1125.0,1125.0,2.9,1125.0,18,46,73,312,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.15
12096,48947717.0,20230300000000.0,394792647,75,1.0,1.0,42.24713,3.20068,5,2.0,4.0,6.0,241.0,2,1125,2.0,7.0,1125.0,1125.0,3.9,1125.0,15,35,41,279,27,19,0,5.0,5.0,4.96,4.96,4.96,5.0,4.85,1,1,0,0,1.53
12098,48949472.0,20230300000000.0,37865833,95,63.0,87.0,41.98375,3.1972,8,3.0,4.0,6.0,360.0,7,1125,4.0,7.0,1125.0,1125.0,6.7,1125.0,0,0,0,60,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,61,61,0,0,0.5232000277238703
12107,48819748.0,20230300000000.0,78065263,97,54.0,56.0,41.85055542,3.114881992,5,2.0,3.0,3.0,157.0,2,1125,2.0,7.0,1125.0,1125.0,3.1,1125.0,0,0,30,225,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,52,52,0,0,0.05
12108,48957904.0,20230300000000.0,144741996,100,82.0,188.0,41.87672,3.07085,6,3.0,3.0,5.0,1000.0,7,1125,4.0,7.0,1125.0,1125.0,6.6,1125.0,0,0,13,56,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,82,82,0,0,0.5232000277238703
12112,48562002.0,20230300000000.0,378569834,71,7.0,7.0,41.69321,2.82341,4,2.0,2.0,2.0,120.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,89,330,6,4,0,5.0,5.0,4.83,5.0,5.0,5.0,4.5,7,7,0,0,0.3
12115,48822291.0,20230300000000.0,238114456,50,1.0,1.0,41.98099,3.16204,10,3.0,4.0,7.0,890.0,7,30,7.0,7.0,30.0,30.0,7.0,30.0,0,0,0,91,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.13
12117,48562828.0,20230300000000.0,62891411,93,2.0,3.0,41.79492,3.04157,8,4.0,4.0,5.0,299.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,151,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
12120,48825822.0,20230300000000.0,393857869,75,1.0,1.0,41.79202,3.04337,4,2.0,2.0,2.0,130.0,3,25,3.0,3.0,25.0,25.0,3.0,25.0,26,49,60,60,14,9,0,4.86,4.86,4.93,4.93,4.93,4.86,4.57,1,1,0,0,0.62
12123,48841936.0,20230300000000.0,21668566,100,69.0,72.0,42.36944,3.16311,12,3.0,5.0,10.0,349.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,0,0,6,15,2,2,0,4.0,4.5,3.5,4.5,4.0,5.0,4.0,64,64,0,0,0.22
12126,48844126.0,20230300000000.0,21668566,100,69.0,72.0,42.36169,3.15069,10,3.0,5.0,5.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,64,64,0,0,0.5232000277238703
12130,48578633.0,20230300000000.0,233156982,100,1.0,1.0,42.13628,3.11112,4,2.0,2.0,3.0,230.0,3,14,3.0,7.0,1125.0,1125.0,3.6,1125.0,21,51,81,167,19,12,0,4.68,4.74,4.53,4.84,4.95,4.79,4.42,1,1,0,0,0.84
